dim,precision,solver_type,api,bc_name,grid_size,iteration,total_execution_ms
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",64,0,      16.761024
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",256,52,      77.198271
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",256,53,      95.257861
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",256,54,      75.875466
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",256,55,      77.515228
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",256,56,      76.388731
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",256,57,      76.071264
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",256,58,      76.162683
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",256,59,      74.901877
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",256,60,      75.293253
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",256,61,      76.534529
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",256,62,      76.260932
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",256,63,      75.073835
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",256,64,      75.265833
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",256,65,      81.897240
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",256,66,      82.521342
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",256,67,      81.267216
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",256,68,      76.564168
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",256,69,      77.928113
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",256,70,      76.936945
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",256,71,      75.676769
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",256,72,      77.597667
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",256,73,      90.452564
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",256,74,      81.596242
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,0,     136.462052
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,1,     135.848219
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,2,     139.156833
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,3,     135.932428
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,4,     137.428252
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,5,     140.151392
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,6,     140.133942
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,7,     140.211831
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,8,     161.858680
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,9,     180.523723
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,10,     140.560567
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,11,     140.503538
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,12,     140.926693
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,13,     161.838391
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,14,     144.200396
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,15,     143.263577
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,16,     164.151485
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,17,     178.125439
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,18,     143.700912
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,19,     145.469742
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,20,     147.170883
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,21,     180.589822
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,22,     140.350109
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,23,     137.687919
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,24,     139.380880
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,25,     168.678355
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,26,     138.618099
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,27,     139.828225
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,28,     139.806536
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,29,     149.443818
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,30,     139.866354
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,31,     141.079901
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,32,     143.014510
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,33,     139.395550
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,34,     138.620219
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,35,     140.205191
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,36,     139.631277
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,37,     139.918655
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,38,     139.304501
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,39,     139.543098
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,40,     139.690877
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,41,     140.385839
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,42,     139.200453
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,43,     139.110463
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,44,     138.301872
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,45,     139.919304
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,46,     140.259660
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,47,     138.735418
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,48,     138.067244
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,49,     139.373381
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,50,     138.628019
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,51,     139.091084
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,52,     139.171013
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,53,     139.754936
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,54,     139.056784
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,55,     166.002724
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,56,     142.225618
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,57,     140.225961
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,58,     140.718576
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,59,     141.074502
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,60,     140.791565
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,61,     140.899343
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,62,     174.020796
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,63,     173.546380
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,64,     142.435427
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,65,     146.314383
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,66,     141.030782
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,67,     141.080652
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,68,     141.250729
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,69,     143.088489
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,70,     155.823517
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,71,     180.586012
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,72,     142.641574
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,73,     173.477981
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",320,74,     141.448587
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,0,     217.525411
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,1,     216.650471
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,2,     225.002328
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,3,     227.793627
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,4,     235.131375
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,5,     236.759427
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,6,     221.394528
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,7,     217.571260
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,8,     222.293458
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,9,     273.064204
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,10,     226.788038
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,11,     230.065531
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,12,     222.443746
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,13,     239.763594
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,14,     219.193482
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,15,     218.853647
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,16,     219.943974
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,17,     246.706106
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,18,     237.510139
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,19,     270.400103
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,20,     219.648587
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,21,     221.403888
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,22,     261.166426
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,23,     218.223793
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,24,     216.575872
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,25,     218.928615
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,26,     219.392190
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,27,     218.562869
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,28,     216.359864
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,29,     217.048167
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,30,     218.559689
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,31,     218.419731
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,32,     219.104804
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,33,     217.373103
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,34,     217.790618
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,35,     217.488451
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,36,     233.174137
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,37,     234.372254
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,38,     236.185064
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,39,     268.410805
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,40,     223.030370
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,41,     237.763406
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,42,     226.925297
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,43,     248.074211
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,44,     234.196005
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,45,     239.434688
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,46,     217.012217
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,47,     218.360842
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,48,     216.823379
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,49,     266.613946
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,50,     215.568543
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,51,     218.371791
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,52,     219.888745
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,53,     238.429188
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,54,     272.811497
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,55,     229.888514
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,56,     251.808470
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,57,     231.559404
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,58,     232.506775
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,59,     232.701542
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,60,     230.050202
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,61,     228.040075
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,62,     228.999443
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,63,     225.824019
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,64,     228.214293
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,65,     227.475811
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,66,     227.169704
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,67,     220.759755
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,68,     218.454171
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,69,     216.503283
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,70,     242.309775
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,71,     235.157215
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,72,     267.042620
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,73,     233.169537
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",384,74,     233.753541
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,0,     365.322228
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,1,     360.635699
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,2,     358.938988
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,3,     358.801379
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,4,     358.461714
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,5,     358.709221
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,6,     358.872310
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,7,     364.037322
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,8,     363.108462
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,9,     359.378383
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,10,     354.225371
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,11,     359.504713
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,12,     358.457714
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,13,     361.162874
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,14,     361.715867
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,15,     358.909709
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,16,     363.434699
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,17,     362.982354
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,18,     361.365492
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,19,     364.952862
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,20,     362.510759
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,21,     360.143215
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,22,     361.202833
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,23,     363.385209
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,24,     362.105224
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,25,     361.995725
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,26,     360.230334
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,27,     363.107673
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,28,     361.104104
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,29,     362.160332
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,30,     354.503208
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,31,     358.057619
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,32,     355.985432
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,33,     359.493313
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,34,     357.808991
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,35,     359.213955
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,36,     357.139249
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,37,     361.181894
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,38,     358.889440
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,39,     358.689911
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,40,     360.565550
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,41,     363.858894
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,42,     357.542664
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,43,     362.050314
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,44,     360.470882
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,45,     361.603219
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,46,     364.496527
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,47,     360.953696
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,48,     357.980960
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,49,     357.989079
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,50,     358.254406
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,51,     362.000424
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,52,     359.106957
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,53,     360.704949
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,54,     357.561674
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,55,     362.216222
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,56,     360.938896
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,57,     360.132965
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,58,     357.488375
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,59,     364.912202
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,60,     355.722285
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,61,     362.080674
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,62,     364.253750
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,63,     357.834581
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,64,     360.350783
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,65,     362.888944
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,66,     360.528840
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,67,     360.729509
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,68,     363.615986
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,69,     361.132794
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,70,     359.975618
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,71,     363.924523
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,72,     360.535621
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,73,     364.116761
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",448,74,     357.567813
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,0,     797.218185
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,1,     797.890587
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,2,     796.671061
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,3,     797.612421
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,4,     797.687749
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,5,     796.204286
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,6,     797.051167
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,7,     797.445112
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,8,     797.197415
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,9,     797.075626
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,10,     797.178435
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,11,     797.915498
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,12,     796.632901
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,13,     796.658201
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,14,     796.801680
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,15,     797.242634
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,16,     796.891499
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,17,     797.590231
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,18,     796.267155
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,19,     796.426503
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,20,     797.985146
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,21,     797.180366
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,22,     797.242525
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,23,     797.464802
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,24,     796.530793
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,25,     796.723340
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,26,     796.831739
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,27,     797.760658
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,28,     797.102476
3,double,uniform,PoisFFT,"Ns | Ds | Ns | Ns | Ns | Ns",512,29,     796.707500
