dim,precision,solver_type,api,bc_name,grid_size,iteration,total_execution_ms
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",64,0,      16.975706
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,1,     109.705789
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,2,     134.102454
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,3,     113.322170
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,4,     116.144039
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,5,     140.596594
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,6,     137.166591
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,7,     136.918274
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,8,     110.640639
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,9,     108.762470
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,10,     132.052177
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,11,     104.666454
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,12,     110.169724
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,13,     136.116602
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,14,     105.713463
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,15,     103.408137
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,16,     108.711910
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,17,     119.494483
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,18,     104.161789
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,19,     105.088039
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,20,     104.632504
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,21,     103.721594
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,22,     104.621004
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,23,     106.378465
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,24,     104.636804
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,25,     122.428211
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,26,     124.674816
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,27,     103.563086
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,28,     107.718571
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,29,     117.180318
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,30,     106.761511
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,31,     119.868579
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,32,     104.477806
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,33,     104.721304
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,34,     108.114516
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,35,     105.125019
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,36,     103.972252
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,37,     129.590253
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,38,     105.040839
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,39,     104.870502
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,40,     135.939314
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,41,     103.105301
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,42,     103.094221
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,43,     138.612135
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,44,     108.281765
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,45,     104.844822
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,46,     129.161048
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,47,     117.244307
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,48,     108.345654
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,49,     108.437313
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,50,     108.441553
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,51,     107.385274
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,52,     121.785628
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,53,     111.892456
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,54,     107.088988
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,55,     106.292876
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,56,     107.012168
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,57,     107.956848
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,58,     106.864760
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,59,     108.834699
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,60,     107.081077
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,61,     136.716066
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,62,     109.358303
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,63,     107.615882
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,64,     139.821223
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,65,     132.568041
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,66,     117.147598
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,67,     115.959881
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,68,     122.960065
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,69,     112.891175
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,70,     111.053844
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,71,     120.434522
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,72,     106.433255
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,73,     108.588011
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",320,74,     107.895649
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,0,     224.520495
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,1,     223.402056
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,2,     222.763954
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,3,     242.542958
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,4,     283.528415
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,5,     276.053505
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,6,     221.486148
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,7,     222.078131
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,8,     221.413558
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,9,     220.430038
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,10,     223.291088
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,11,     220.485599
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,12,     221.455318
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,13,     221.181101
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,14,     222.429867
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,15,     220.903304
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,16,     253.011405
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,17,     220.969603
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,18,     220.524778
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,19,     221.084302
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,20,     225.023579
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,21,     222.984741
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,22,     221.618036
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,23,     223.623104
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,24,     222.766194
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,25,     281.236589
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,26,     221.343059
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,27,     222.057582
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,28,     223.393606
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,29,     223.620374
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,30,     223.881932
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,31,     222.034292
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,32,     223.218709
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,33,     223.725733
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,34,     222.553696
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,35,     224.039180
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,36,     223.730563
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,37,     223.850192
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,38,     220.337510
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,39,     223.520056
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,40,     222.808253
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,41,     225.171637
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,42,     222.638324
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,43,     223.923001
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,44,     222.110321
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,45,     224.443465
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,46,     222.620205
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,47,     277.893995
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,48,     220.580578
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,49,     250.372044
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,50,     222.069971
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,51,     223.184529
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,52,     221.966892
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,53,     220.544148
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,54,     225.595283
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,55,     225.138828
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,56,     223.765293
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,57,     221.283409
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,58,     224.796742
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,59,     224.422515
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,60,     225.303346
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,61,     221.229820
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,62,     275.003217
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,63,     264.316482
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,64,     279.896424
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,65,     223.154599
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,66,     223.486106
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,67,     221.668056
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,68,     220.157132
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,69,     225.631103
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,70,     225.135998
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,71,     230.649978
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,72,     279.320300
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,73,     267.070173
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",384,74,     225.632763
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,0,     362.653636
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,1,     368.578062
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,2,     417.707809
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,3,     361.982744
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,4,     360.682308
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,5,     360.605808
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,6,     396.997054
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,7,     368.373984
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,8,     361.445729
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,9,     359.322713
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,10,     363.558426
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,11,     359.098064
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,12,     362.898293
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,13,     359.418422
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,14,     382.325513
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,15,     365.632394
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,16,     362.788805
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,17,     359.435891
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,18,     359.447981
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,19,     362.798525
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,20,     359.653538
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,21,     363.653056
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,22,     359.830437
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,23,     360.422180
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,24,     361.869515
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,25,     359.433970
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,26,     361.621547
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,27,     385.702236
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,28,     359.779977
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,29,     358.058045
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,30,     358.916946
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,31,     364.879701
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,32,     406.253863
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,33,     366.282176
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,34,     364.977631
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,35,     379.584292
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,36,     363.992952
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,37,     363.064441
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,38,     361.670277
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,39,     360.230602
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,40,     355.242506
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,41,     359.158594
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,42,     362.594856
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,43,     360.929525
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,44,     362.519747
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,45,     358.230065
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,46,     403.545973
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,47,     364.378558
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,48,     356.918499
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,49,     400.222748
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,50,     353.768692
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,51,     353.900741
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,52,     361.427429
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,53,     356.697531
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,54,     357.315894
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,55,     353.985350
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,56,     355.227587
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,57,     358.016436
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,58,     358.713889
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,59,     355.577313
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,60,     422.157371
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,61,     360.785716
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,62,     360.306562
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,63,     357.452902
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,64,     425.357816
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,65,     362.067773
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,66,     353.751452
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,67,     355.851349
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,68,     356.371234
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,69,     357.285694
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,70,     354.101159
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,71,     355.724691
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,72,     353.559645
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,73,     357.428702
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",448,74,     355.884229
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,0,     564.600366
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,1,     568.330625
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,2,     561.262511
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,3,     561.504149
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,4,     560.830306
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,5,     561.635807
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,6,     565.182739
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,7,     563.803174
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,8,     567.220607
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,9,     565.077100
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,10,     564.137510
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,11,     567.646222
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,12,     562.088483
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,13,     561.907495
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,14,     563.116862
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,15,     557.573231
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,16,     564.685255
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,17,     565.508916
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,18,     558.596501
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,19,     628.686970
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,20,     576.012492
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,21,     579.955509
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,22,     579.265067
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,23,     581.765160
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,24,     581.480142
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,25,     577.739663
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,26,     580.057810
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,27,     579.172270
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,28,     584.837717
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,29,     580.998310
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,30,     580.170598
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,31,     577.879404
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,32,     578.019463
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,33,     583.039437
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,34,     583.493492
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,35,     581.915090
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,36,     575.210314
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,37,     577.476859
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,38,     583.748200
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,39,     574.440621
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,40,     578.391508
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,41,     577.766535
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,42,     580.278968
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,43,     578.233300
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,44,     584.473961
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,45,     580.278018
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,46,     579.548116
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,47,     577.789775
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,48,     582.024409
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,49,     580.390367
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,50,     577.431629
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,51,     578.827773
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,52,     573.704859
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,53,     580.713643
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,54,     581.475994
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,55,     581.558623
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,56,     579.044461
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,57,     573.358834
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,58,     579.492306
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,59,     577.388019
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,60,     580.218379
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,61,     580.712993
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,62,     581.683242
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,63,     579.731143
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,64,     579.583405
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,65,     579.698824
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,66,     580.501485
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,67,     579.599255
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,68,     574.835947
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,69,     580.784802
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,70,     579.922852
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,71,     579.553415
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,72,     584.503931
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,73,     578.409528
3,float,uniform,PoisFFT,"P | P | Ns | Ns | Ns | Ns",512,74,     575.973854
