dim,precision,solver_type,api,bc_name,grid_size,iteration,total_execution_ms
3,float,uniform,PoisFFT,"P | P | P | P | P | P",64,0,       1.062599
3,float,uniform,PoisFFT,"P | P | P | P | P | P",320,65,      33.616647
3,float,uniform,PoisFFT,"P | P | P | P | P | P",320,66,      33.568517
3,float,uniform,PoisFFT,"P | P | P | P | P | P",320,67,      33.893544
3,float,uniform,PoisFFT,"P | P | P | P | P | P",320,68,      34.008852
3,float,uniform,PoisFFT,"P | P | P | P | P | P",320,69,      33.324979
3,float,uniform,PoisFFT,"P | P | P | P | P | P",320,70,      33.763746
3,float,uniform,PoisFFT,"P | P | P | P | P | P",320,71,      33.881444
3,float,uniform,PoisFFT,"P | P | P | P | P | P",320,72,      33.793524
3,float,uniform,PoisFFT,"P | P | P | P | P | P",320,73,      33.452398
3,float,uniform,PoisFFT,"P | P | P | P | P | P",320,74,      33.850594
3,float,uniform,PoisFFT,"P | P | P | P | P | P",384,0,      62.156848
3,float,uniform,PoisFFT,"P | P | P | P | P | P",384,1,      62.233647
3,float,uniform,PoisFFT,"P | P | P | P | P | P",384,2,      62.539783
3,float,uniform,PoisFFT,"P | P | P | P | P | P",384,3,      61.973710
3,float,uniform,PoisFFT,"P | P | P | P | P | P",384,4,      62.603003
3,float,uniform,PoisFFT,"P | P | P | P | P | P",384,5,      62.262926
3,float,uniform,PoisFFT,"P | P | P | P | P | P",384,6,      61.870001
3,float,uniform,PoisFFT,"P | P | P | P | P | P",384,7,      62.846200
3,float,uniform,PoisFFT,"P | P | P | P | P | P",384,8,      62.005930
3,float,uniform,PoisFFT,"P | P | P | P | P | P",384,9,      61.729413
3,float,uniform,PoisFFT,"P | P | P | P | P | P",384,10,      62.470544
3,float,uniform,PoisFFT,"P | P | P | P | P | P",384,11,      62.462805
3,float,uniform,PoisFFT,"P | P | P | P | P | P",384,12,      62.209307
3,float,uniform,PoisFFT,"P | P | P | P | P | P",384,13,      62.351936
3,float,uniform,PoisFFT,"P | P | P | P | P | P",384,14,      61.874810
3,float,uniform,PoisFFT,"P | P | P | P | P | P",384,15,      62.389306
3,float,uniform,PoisFFT,"P | P | P | P | P | P",384,16,      62.481384
3,float,uniform,PoisFFT,"P | P | P | P | P | P",384,17,      61.905421
3,float,uniform,PoisFFT,"P | P | P | P | P | P",384,18,      61.879511
3,float,uniform,PoisFFT,"P | P | P | P | P | P",384,19,      62.505804
3,float,uniform,PoisFFT,"P | P | P | P | P | P",384,20,      62.342766
3,float,uniform,PoisFFT,"P | P | P | P | P | P",384,21,      62.216988
3,float,uniform,PoisFFT,"P | P | P | P | P | P",384,22,      61.880171
3,float,uniform,PoisFFT,"P | P | P | P | P | P",384,23,      62.429515
3,float,uniform,PoisFFT,"P | P | P | P | P | P",384,24,      61.752153
3,float,uniform,PoisFFT,"P | P | P | P | P | P",384,25,      62.174568
3,float,uniform,PoisFFT,"P | P | P | P | P | P",384,26,      61.721363
3,float,uniform,PoisFFT,"P | P | P | P | P | P",384,27,      62.296796
3,float,uniform,PoisFFT,"P | P | P | P | P | P",384,28,      62.709892
3,float,uniform,PoisFFT,"P | P | P | P | P | P",384,29,      62.058499
3,float,uniform,PoisFFT,"P | P | P | P | P | P",384,30,      62.334136
3,float,uniform,PoisFFT,"P | P | P | P | P | P",384,31,      61.637734
3,float,uniform,PoisFFT,"P | P | P | P | P | P",384,32,      62.469694
3,float,uniform,PoisFFT,"P | P | P | P | P | P",384,33,      62.776541
3,float,uniform,PoisFFT,"P | P | P | P | P | P",384,34,      62.176057
3,float,uniform,PoisFFT,"P | P | P | P | P | P",384,35,      62.381645
3,float,uniform,PoisFFT,"P | P | P | P | P | P",384,36,      62.043719
3,float,uniform,PoisFFT,"P | P | P | P | P | P",384,37,      61.956460
3,float,uniform,PoisFFT,"P | P | P | P | P | P",384,38,      61.731473
3,float,uniform,PoisFFT,"P | P | P | P | P | P",384,39,      61.810542
3,float,uniform,PoisFFT,"P | P | P | P | P | P",384,40,      61.864351
3,float,uniform,PoisFFT,"P | P | P | P | P | P",384,41,      61.852261
3,float,uniform,PoisFFT,"P | P | P | P | P | P",384,42,      62.301366
3,float,uniform,PoisFFT,"P | P | P | P | P | P",384,43,      62.036549
3,float,uniform,PoisFFT,"P | P | P | P | P | P",384,44,      62.464874
3,float,uniform,PoisFFT,"P | P | P | P | P | P",384,45,      61.926090
3,float,uniform,PoisFFT,"P | P | P | P | P | P",384,46,      61.830371
3,float,uniform,PoisFFT,"P | P | P | P | P | P",384,47,      62.176778
3,float,uniform,PoisFFT,"P | P | P | P | P | P",384,48,      63.222216
3,float,uniform,PoisFFT,"P | P | P | P | P | P",384,49,      62.069249
3,float,uniform,PoisFFT,"P | P | P | P | P | P",384,50,      61.837911
3,float,uniform,PoisFFT,"P | P | P | P | P | P",384,51,      61.996640
3,float,uniform,PoisFFT,"P | P | P | P | P | P",384,52,      62.645392
3,float,uniform,PoisFFT,"P | P | P | P | P | P",384,53,      61.941180
3,float,uniform,PoisFFT,"P | P | P | P | P | P",384,54,      62.033699
3,float,uniform,PoisFFT,"P | P | P | P | P | P",384,55,      62.345626
3,float,uniform,PoisFFT,"P | P | P | P | P | P",384,56,      62.396115
3,float,uniform,PoisFFT,"P | P | P | P | P | P",384,57,      62.286497
3,float,uniform,PoisFFT,"P | P | P | P | P | P",384,58,      62.502484
3,float,uniform,PoisFFT,"P | P | P | P | P | P",384,59,      62.112658
3,float,uniform,PoisFFT,"P | P | P | P | P | P",384,60,      62.261027
3,float,uniform,PoisFFT,"P | P | P | P | P | P",384,61,      62.145708
3,float,uniform,PoisFFT,"P | P | P | P | P | P",384,62,      62.644993
3,float,uniform,PoisFFT,"P | P | P | P | P | P",384,63,      62.533064
3,float,uniform,PoisFFT,"P | P | P | P | P | P",384,64,      62.669792
3,float,uniform,PoisFFT,"P | P | P | P | P | P",384,65,      63.331085
3,float,uniform,PoisFFT,"P | P | P | P | P | P",384,66,      61.969409
3,float,uniform,PoisFFT,"P | P | P | P | P | P",384,67,      62.372116
3,float,uniform,PoisFFT,"P | P | P | P | P | P",384,68,      61.979050
3,float,uniform,PoisFFT,"P | P | P | P | P | P",384,69,      62.827541
3,float,uniform,PoisFFT,"P | P | P | P | P | P",384,70,      61.801991
3,float,uniform,PoisFFT,"P | P | P | P | P | P",384,71,      62.964639
3,float,uniform,PoisFFT,"P | P | P | P | P | P",384,72,      62.456275
3,float,uniform,PoisFFT,"P | P | P | P | P | P",384,73,      61.816392
3,float,uniform,PoisFFT,"P | P | P | P | P | P",384,74,      62.331216
3,float,uniform,PoisFFT,"P | P | P | P | P | P",448,0,     103.507921
3,float,uniform,PoisFFT,"P | P | P | P | P | P",448,1,     103.322392
3,float,uniform,PoisFFT,"P | P | P | P | P | P",448,2,     103.387032
3,float,uniform,PoisFFT,"P | P | P | P | P | P",448,3,     103.304623
3,float,uniform,PoisFFT,"P | P | P | P | P | P",448,4,     103.484201
3,float,uniform,PoisFFT,"P | P | P | P | P | P",448,5,     103.391702
3,float,uniform,PoisFFT,"P | P | P | P | P | P",448,6,     103.317663
3,float,uniform,PoisFFT,"P | P | P | P | P | P",448,7,     103.381742
3,float,uniform,PoisFFT,"P | P | P | P | P | P",448,8,     103.501191
3,float,uniform,PoisFFT,"P | P | P | P | P | P",448,9,     103.672569
3,float,uniform,PoisFFT,"P | P | P | P | P | P",448,10,     103.182304
3,float,uniform,PoisFFT,"P | P | P | P | P | P",448,11,     103.385792
3,float,uniform,PoisFFT,"P | P | P | P | P | P",448,12,     103.633139
3,float,uniform,PoisFFT,"P | P | P | P | P | P",448,13,     103.506931
3,float,uniform,PoisFFT,"P | P | P | P | P | P",448,14,     103.372353
3,float,uniform,PoisFFT,"P | P | P | P | P | P",448,15,     103.105375
3,float,uniform,PoisFFT,"P | P | P | P | P | P",448,16,     103.689248
3,float,uniform,PoisFFT,"P | P | P | P | P | P",448,17,     103.422702
3,float,uniform,PoisFFT,"P | P | P | P | P | P",448,18,     103.527511
3,float,uniform,PoisFFT,"P | P | P | P | P | P",448,19,     103.368042
3,float,uniform,PoisFFT,"P | P | P | P | P | P",448,20,     103.469431
3,float,uniform,PoisFFT,"P | P | P | P | P | P",448,21,     103.284733
3,float,uniform,PoisFFT,"P | P | P | P | P | P",448,22,     103.938066
3,float,uniform,PoisFFT,"P | P | P | P | P | P",448,23,     103.340243
3,float,uniform,PoisFFT,"P | P | P | P | P | P",448,24,     103.561340
3,float,uniform,PoisFFT,"P | P | P | P | P | P",448,25,     103.375722
3,float,uniform,PoisFFT,"P | P | P | P | P | P",448,26,     103.520760
3,float,uniform,PoisFFT,"P | P | P | P | P | P",448,27,     103.569510
3,float,uniform,PoisFFT,"P | P | P | P | P | P",448,28,     103.330823
3,float,uniform,PoisFFT,"P | P | P | P | P | P",448,29,     103.392032
3,float,uniform,PoisFFT,"P | P | P | P | P | P",448,30,     103.429541
3,float,uniform,PoisFFT,"P | P | P | P | P | P",448,31,     103.339722
3,float,uniform,PoisFFT,"P | P | P | P | P | P",448,32,     103.396312
3,float,uniform,PoisFFT,"P | P | P | P | P | P",448,33,     103.433691
3,float,uniform,PoisFFT,"P | P | P | P | P | P",448,34,     103.397502
3,float,uniform,PoisFFT,"P | P | P | P | P | P",448,35,     103.277393
3,float,uniform,PoisFFT,"P | P | P | P | P | P",448,36,     103.348742
3,float,uniform,PoisFFT,"P | P | P | P | P | P",448,37,     103.388073
3,float,uniform,PoisFFT,"P | P | P | P | P | P",448,38,     103.557270
3,float,uniform,PoisFFT,"P | P | P | P | P | P",448,39,     103.627789
3,float,uniform,PoisFFT,"P | P | P | P | P | P",448,40,     103.571010
3,float,uniform,PoisFFT,"P | P | P | P | P | P",448,41,     103.853017
3,float,uniform,PoisFFT,"P | P | P | P | P | P",448,42,     103.525511
3,float,uniform,PoisFFT,"P | P | P | P | P | P",448,43,     103.404052
3,float,uniform,PoisFFT,"P | P | P | P | P | P",448,44,     103.666439
3,float,uniform,PoisFFT,"P | P | P | P | P | P",448,45,     103.349333
3,float,uniform,PoisFFT,"P | P | P | P | P | P",448,46,     103.583680
3,float,uniform,PoisFFT,"P | P | P | P | P | P",448,47,     103.245623
3,float,uniform,PoisFFT,"P | P | P | P | P | P",448,48,     103.242634
3,float,uniform,PoisFFT,"P | P | P | P | P | P",448,49,     103.426541
3,float,uniform,PoisFFT,"P | P | P | P | P | P",448,50,     103.504011
3,float,uniform,PoisFFT,"P | P | P | P | P | P",448,51,     103.349832
3,float,uniform,PoisFFT,"P | P | P | P | P | P",448,52,     103.295773
3,float,uniform,PoisFFT,"P | P | P | P | P | P",448,53,     103.425402
3,float,uniform,PoisFFT,"P | P | P | P | P | P",448,54,     103.562670
3,float,uniform,PoisFFT,"P | P | P | P | P | P",448,55,     103.363722
3,float,uniform,PoisFFT,"P | P | P | P | P | P",448,56,     103.525561
3,float,uniform,PoisFFT,"P | P | P | P | P | P",448,57,     103.603890
3,float,uniform,PoisFFT,"P | P | P | P | P | P",448,58,     103.407471
3,float,uniform,PoisFFT,"P | P | P | P | P | P",448,59,     103.710769
3,float,uniform,PoisFFT,"P | P | P | P | P | P",448,60,     103.387912
3,float,uniform,PoisFFT,"P | P | P | P | P | P",448,61,     103.165964
3,float,uniform,PoisFFT,"P | P | P | P | P | P",448,62,     103.298483
3,float,uniform,PoisFFT,"P | P | P | P | P | P",448,63,     103.429002
3,float,uniform,PoisFFT,"P | P | P | P | P | P",448,64,     103.607770
3,float,uniform,PoisFFT,"P | P | P | P | P | P",448,65,     103.405712
3,float,uniform,PoisFFT,"P | P | P | P | P | P",448,66,     103.426141
3,float,uniform,PoisFFT,"P | P | P | P | P | P",448,67,     103.327283
3,float,uniform,PoisFFT,"P | P | P | P | P | P",448,68,     103.219504
3,float,uniform,PoisFFT,"P | P | P | P | P | P",448,69,     103.470262
3,float,uniform,PoisFFT,"P | P | P | P | P | P",448,70,     103.338213
3,float,uniform,PoisFFT,"P | P | P | P | P | P",448,71,     103.800038
3,float,uniform,PoisFFT,"P | P | P | P | P | P",448,72,     103.464261
3,float,uniform,PoisFFT,"P | P | P | P | P | P",448,73,     103.475701
3,float,uniform,PoisFFT,"P | P | P | P | P | P",448,74,     103.381842
3,float,uniform,PoisFFT,"P | P | P | P | P | P",512,0,     154.904045
3,float,uniform,PoisFFT,"P | P | P | P | P | P",512,1,     153.794607
3,float,uniform,PoisFFT,"P | P | P | P | P | P",512,2,     154.611039
3,float,uniform,PoisFFT,"P | P | P | P | P | P",512,3,     153.877326
3,float,uniform,PoisFFT,"P | P | P | P | P | P",512,4,     152.506331
3,float,uniform,PoisFFT,"P | P | P | P | P | P",512,5,     154.596199
3,float,uniform,PoisFFT,"P | P | P | P | P | P",512,6,     154.520000
3,float,uniform,PoisFFT,"P | P | P | P | P | P",512,7,     154.121183
3,float,uniform,PoisFFT,"P | P | P | P | P | P",512,8,     154.470843
3,float,uniform,PoisFFT,"P | P | P | P | P | P",512,9,     156.315672
3,float,uniform,PoisFFT,"P | P | P | P | P | P",512,10,     154.416883
3,float,uniform,PoisFFT,"P | P | P | P | P | P",512,11,     152.431625
3,float,uniform,PoisFFT,"P | P | P | P | P | P",512,12,     153.616713
3,float,uniform,PoisFFT,"P | P | P | P | P | P",512,13,     154.984917
3,float,uniform,PoisFFT,"P | P | P | P | P | P",512,14,     154.612651
3,float,uniform,PoisFFT,"P | P | P | P | P | P",512,15,     153.519983
3,float,uniform,PoisFFT,"P | P | P | P | P | P",512,16,     154.288625
3,float,uniform,PoisFFT,"P | P | P | P | P | P",512,17,     154.615111
3,float,uniform,PoisFFT,"P | P | P | P | P | P",512,18,     154.217136
3,float,uniform,PoisFFT,"P | P | P | P | P | P",512,19,     154.945508
3,float,uniform,PoisFFT,"P | P | P | P | P | P",512,20,     154.439324
3,float,uniform,PoisFFT,"P | P | P | P | P | P",512,21,     155.045136
3,float,uniform,PoisFFT,"P | P | P | P | P | P",512,22,     153.056379
3,float,uniform,PoisFFT,"P | P | P | P | P | P",512,23,     155.063986
3,float,uniform,PoisFFT,"P | P | P | P | P | P",512,24,     153.997698
3,float,uniform,PoisFFT,"P | P | P | P | P | P",512,25,     153.169427
3,float,uniform,PoisFFT,"P | P | P | P | P | P",512,26,     154.146556
3,float,uniform,PoisFFT,"P | P | P | P | P | P",512,27,     155.624710
3,float,uniform,PoisFFT,"P | P | P | P | P | P",512,28,     154.302914
3,float,uniform,PoisFFT,"P | P | P | P | P | P",512,29,     153.670682
3,float,uniform,PoisFFT,"P | P | P | P | P | P",512,30,     154.071007
3,float,uniform,PoisFFT,"P | P | P | P | P | P",512,31,     153.635132
3,float,uniform,PoisFFT,"P | P | P | P | P | P",512,32,     154.007618
3,float,uniform,PoisFFT,"P | P | P | P | P | P",512,33,     153.205597
3,float,uniform,PoisFFT,"P | P | P | P | P | P",512,34,     154.206626
3,float,uniform,PoisFFT,"P | P | P | P | P | P",512,35,     153.649972
3,float,uniform,PoisFFT,"P | P | P | P | P | P",512,36,     152.106319
3,float,uniform,PoisFFT,"P | P | P | P | P | P",512,37,     154.832569
3,float,uniform,PoisFFT,"P | P | P | P | P | P",512,38,     153.730042
3,float,uniform,PoisFFT,"P | P | P | P | P | P",512,39,     154.851959
3,float,uniform,PoisFFT,"P | P | P | P | P | P",512,40,     155.575771
3,float,uniform,PoisFFT,"P | P | P | P | P | P",512,41,     154.584852
3,float,uniform,PoisFFT,"P | P | P | P | P | P",512,42,     152.242868
3,float,uniform,PoisFFT,"P | P | P | P | P | P",512,43,     155.195974
3,float,uniform,PoisFFT,"P | P | P | P | P | P",512,44,     154.078677
3,float,uniform,PoisFFT,"P | P | P | P | P | P",512,45,     153.979908
3,float,uniform,PoisFFT,"P | P | P | P | P | P",512,46,     154.968427
3,float,uniform,PoisFFT,"P | P | P | P | P | P",512,47,     155.294683
3,float,uniform,PoisFFT,"P | P | P | P | P | P",512,48,     155.390063
3,float,uniform,PoisFFT,"P | P | P | P | P | P",512,49,     154.745140
3,float,uniform,PoisFFT,"P | P | P | P | P | P",512,50,     154.261615
3,float,uniform,PoisFFT,"P | P | P | P | P | P",512,51,     153.370595
3,float,uniform,PoisFFT,"P | P | P | P | P | P",512,52,     154.112687
3,float,uniform,PoisFFT,"P | P | P | P | P | P",512,53,     152.707012
3,float,uniform,PoisFFT,"P | P | P | P | P | P",512,54,     154.412623
3,float,uniform,PoisFFT,"P | P | P | P | P | P",512,55,     153.678162
3,float,uniform,PoisFFT,"P | P | P | P | P | P",512,56,     151.828803
3,float,uniform,PoisFFT,"P | P | P | P | P | P",512,57,     155.161155
3,float,uniform,PoisFFT,"P | P | P | P | P | P",512,58,     153.523304
3,float,uniform,PoisFFT,"P | P | P | P | P | P",512,59,     154.908187
3,float,uniform,PoisFFT,"P | P | P | P | P | P",512,60,     153.478324
3,float,uniform,PoisFFT,"P | P | P | P | P | P",512,61,     154.723140
3,float,uniform,PoisFFT,"P | P | P | P | P | P",512,62,     154.951858
3,float,uniform,PoisFFT,"P | P | P | P | P | P",512,63,     153.139337
3,float,uniform,PoisFFT,"P | P | P | P | P | P",512,64,     154.418124
3,float,uniform,PoisFFT,"P | P | P | P | P | P",512,65,     153.408605
3,float,uniform,PoisFFT,"P | P | P | P | P | P",512,66,     153.217227
3,float,uniform,PoisFFT,"P | P | P | P | P | P",512,67,     154.601751
3,float,uniform,PoisFFT,"P | P | P | P | P | P",512,68,     154.997807
3,float,uniform,PoisFFT,"P | P | P | P | P | P",512,69,     153.407414
3,float,uniform,PoisFFT,"P | P | P | P | P | P",512,70,     153.806649
3,float,uniform,PoisFFT,"P | P | P | P | P | P",512,71,     154.404044
3,float,uniform,PoisFFT,"P | P | P | P | P | P",512,72,     154.517502
3,float,uniform,PoisFFT,"P | P | P | P | P | P",512,73,     153.876239
3,float,uniform,PoisFFT,"P | P | P | P | P | P",512,74,     154.092837
