dim,precision,solver_type,api,bc_name,grid_size,iteration,total_execution_ms
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",64,0,       1.240236
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,30,      78.979695
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,31,      78.798467
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,32,      78.730407
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,33,      78.860296
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,34,      78.899995
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,35,      79.072634
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,36,      78.918916
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,37,      78.983764
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,38,      78.885295
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,39,      78.679358
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,40,      78.965505
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,41,      78.821687
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,42,      78.697238
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,43,      79.012824
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,44,      78.806537
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,45,      78.855386
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,46,      78.820366
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,47,      78.894006
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,48,      78.758427
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,49,      78.963125
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,50,      78.935455
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,51,      78.862857
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,52,      78.916696
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,53,      79.142952
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,54,      79.012265
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,55,      78.967125
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,56,      79.099213
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,57,      78.843546
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,58,      78.868596
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,59,      78.918926
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,60,      78.919655
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,61,      78.866336
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,62,      78.888806
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,63,      78.821616
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,64,      78.733587
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,65,      78.881815
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,66,      79.059604
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,67,      78.846807
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,68,      78.947236
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,69,      78.953495
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,70,      78.845746
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,71,      78.755377
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,72,      78.872676
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,73,      78.789087
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",320,74,      78.911466
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,0,     141.235444
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,1,     141.459211
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,2,     141.545430
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,3,     141.558228
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,4,     141.244431
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,5,     141.307901
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,6,     141.349691
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,7,     141.240172
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,8,     141.240342
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,9,     141.568208
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,10,     141.321020
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,11,     141.517479
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,12,     141.357180
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,13,     141.192852
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,14,     141.278211
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,15,     141.247572
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,16,     141.244071
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,17,     141.365680
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,18,     141.516198
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,19,     141.197233
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,20,     141.290201
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,21,     141.173983
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,22,     141.255031
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,23,     141.148583
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,24,     141.406679
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,25,     141.123273
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,26,     141.254372
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,27,     141.240201
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,28,     140.948115
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,29,     141.396900
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,30,     141.162523
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,31,     141.526769
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,32,     141.232422
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,33,     141.314731
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,34,     141.251581
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,35,     141.185692
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,36,     141.311481
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,37,     141.071154
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,38,     141.373061
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,39,     141.301591
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,40,     141.267312
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,41,     140.925206
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,42,     141.226981
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,43,     141.188182
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,44,     141.104784
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,45,     141.534958
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,46,     141.481849
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,47,     141.252172
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,48,     141.277681
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,49,     141.378930
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,50,     141.384910
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,51,     141.318291
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,52,     141.228191
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,53,     141.424419
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,54,     141.271611
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,55,     141.302181
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,56,     141.621738
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,57,     141.003344
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,58,     141.404080
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,59,     141.480529
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,60,     141.253732
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,61,     141.131073
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,62,     141.387040
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,63,     141.193523
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,64,     141.408180
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,65,     141.204673
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,66,     141.471449
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,67,     141.261612
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,68,     141.312051
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,69,     141.251521
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,70,     141.234692
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,71,     141.004574
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,72,     141.383020
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,73,     141.239692
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",384,74,     141.253101
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,0,     243.065348
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,1,     243.142467
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,2,     243.004979
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,3,     242.667932
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,4,     240.218950
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,5,     240.270070
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,6,     240.265650
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,7,     240.357339
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,8,     243.345975
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,9,     240.573886
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,10,     240.684065
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,11,     240.387228
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,12,     243.224867
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,13,     242.061670
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,14,     242.957284
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,15,     243.075233
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,16,     240.154193
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,17,     240.485750
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,18,     243.322801
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,19,     242.705826
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,20,     243.045894
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,21,     243.099793
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,22,     240.308402
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,23,     242.766705
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,24,     240.163573
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,25,     242.824815
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,26,     242.961304
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,27,     240.174883
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,28,     243.244061
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,29,     242.724816
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,30,     240.039484
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,31,     243.023483
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,32,     243.083673
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,33,     242.980854
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,34,     242.911015
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,35,     242.920124
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,36,     240.287132
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,37,     242.855814
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,38,     243.019454
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,39,     243.015463
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,40,     242.527836
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,41,     243.048133
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,42,     242.719975
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,43,     242.854295
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,44,     240.423261
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,45,     240.315278
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,46,     243.286030
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,47,     242.991364
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,48,     242.816005
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,49,     243.237791
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,50,     242.823615
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,51,     243.082373
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,52,     240.848468
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,53,     243.072353
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,54,     242.910935
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,55,     242.715967
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,56,     242.996204
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,57,     242.880294
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,58,     240.046317
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,59,     243.027903
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,60,     242.913715
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,61,     242.786906
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,62,     242.775835
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,63,     242.858055
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,64,     242.608888
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,65,     242.981333
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,66,     242.415360
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,67,     243.050092
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,68,     242.877335
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,69,     243.243390
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,70,     242.946604
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,71,     242.921548
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,72,     239.824478
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,73,     240.552539
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",448,74,     240.267413
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,0,     379.246750
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,1,     377.424511
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,2,     409.362349
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,3,     377.888706
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,4,     377.763507
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,5,     376.389973
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,6,     376.285774
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,7,     378.050264
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,8,     378.900454
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,9,     380.145060
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,10,     378.222212
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,11,     378.423490
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,12,     376.665409
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,13,     378.115033
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,14,     378.013694
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,15,     377.251673
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,16,     379.396789
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,17,     376.812378
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,18,     377.776387
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,19,     378.353040
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,20,     377.750998
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,21,     377.819116
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,22,     378.196453
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,23,     376.919397
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,24,     377.669318
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,25,     378.825226
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,26,     376.195075
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,27,     376.621780
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,28,     377.498751
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,29,     376.744309
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,30,     376.239225
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,31,     377.152234
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,32,     377.153484
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,33,     376.733829
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,34,     379.335820
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,35,     376.988506
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,36,     377.433904
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,37,     377.366735
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,38,     378.191746
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,39,     378.275775
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,40,     376.703302
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,41,     377.453335
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,42,     377.951838
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,43,     376.142999
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,44,     377.549383
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,45,     377.989498
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,46,     376.599934
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,47,     378.129976
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,48,     375.969331
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,49,     376.867941
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,50,     378.742399
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,51,     376.800292
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,52,     375.866222
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,53,     376.549295
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,54,     376.841341
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,55,     372.971285
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,56,     372.489321
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,57,     371.126956
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,58,     372.272863
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,59,     372.923045
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,60,     372.383231
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,61,     372.207964
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,62,     371.871188
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,63,     370.452533
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,64,     372.338802
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,65,     372.317992
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,66,     371.359543
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,67,     372.398732
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,68,     372.904256
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,69,     372.068175
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,70,     373.205713
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,71,     372.839127
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,72,     372.532510
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,73,     372.878346
3,double,uniform,PoisFFT,"P | P | P | P | Ns | Ns",512,74,     372.888356
