dim,precision,solver_type,api,bc_name,grid_size,iteration,total_execution_ms
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",64,0,      16.797513
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",256,52,      34.691274
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",256,53,      34.342408
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",256,54,      34.447707
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",256,55,      34.764453
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",256,56,      34.732444
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",256,57,      34.248079
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",256,58,      34.321057
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",256,59,      34.651295
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",256,60,      34.687744
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",256,61,      34.534856
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",256,62,      34.780773
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",256,63,      34.716524
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",256,64,      34.621124
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",256,65,      34.295479
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",256,66,      34.635964
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",256,67,      34.907222
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",256,68,      34.592595
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",256,69,      34.235489
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",256,70,      34.789993
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",256,71,      34.918532
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",256,72,      34.810593
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",256,73,      34.242229
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",256,74,      34.308888
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,0,      66.862136
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,1,      66.485720
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,2,      66.912805
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,3,      66.729157
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,4,      66.787567
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,5,      66.686888
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,6,      66.925275
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,7,      67.015365
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,8,      66.840696
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,9,      66.793327
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,10,      66.988245
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,11,      66.570049
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,12,      66.729407
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,13,      67.002724
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,14,      66.869406
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,15,      66.627699
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,16,      67.020894
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,17,      66.991004
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,18,      66.904985
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,19,      66.786167
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,20,      66.973045
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,21,      66.728467
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,22,      66.700198
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,23,      66.604059
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,24,      66.688328
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,25,      67.118564
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,26,      66.760307
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,27,      66.939895
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,28,      66.771417
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,29,      66.620319
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,30,      66.827977
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,31,      67.040954
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,32,      66.922015
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,33,      66.722458
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,34,      66.779877
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,35,      66.722097
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,36,      66.823517
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,37,      66.811097
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,38,      66.574829
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,39,      66.666509
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,40,      66.732337
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,41,      66.685968
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,42,      66.597359
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,43,      66.755907
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,44,      66.924515
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,45,      66.717138
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,46,      66.830426
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,47,      66.544350
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,48,      66.576150
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,49,      66.973855
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,50,      67.043174
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,51,      66.760847
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,52,      66.577549
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,53,      66.795916
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,54,      66.830416
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,55,      66.806846
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,56,      66.853656
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,57,      66.860245
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,58,      66.629939
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,59,      66.773666
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,60,      67.293971
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,61,      66.836956
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,62,      66.863846
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,63,      66.759517
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,64,      66.798807
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,65,      66.790247
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,66,      66.517090
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,67,      66.882436
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,68,      66.749077
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,69,      67.138804
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,70,      66.923145
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,71,      66.671988
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,72,      66.739367
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,73,      66.646149
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",320,74,      66.846006
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,0,     115.330516
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,1,     115.261777
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,2,     115.428815
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,3,     115.664533
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,4,     115.342286
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,5,     115.077779
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,6,     115.422416
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,7,     115.502005
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,8,     115.261718
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,9,     115.298797
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,10,     115.453495
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,11,     115.132309
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,12,     115.069229
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,13,     115.299067
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,14,     115.323077
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,15,     115.323866
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,16,     115.209708
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,17,     115.145989
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,18,     115.278578
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,19,     115.871111
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,20,     115.317547
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,21,     115.301117
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,22,     115.580634
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,23,     115.523705
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,24,     115.587384
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,25,     115.228768
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,26,     115.304607
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,27,     115.578493
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,28,     115.696033
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,29,     115.143169
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,30,     115.050190
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,31,     115.272627
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,32,     115.688573
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,33,     115.240638
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,34,     115.559864
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,35,     115.167779
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,36,     115.550794
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,37,     115.533694
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,38,     115.228278
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,39,     115.117279
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,40,     115.597143
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,41,     115.204467
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,42,     115.227518
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,43,     115.594814
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,44,     115.333507
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,45,     115.201268
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,46,     115.417005
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,47,     115.237698
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,48,     114.776623
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,49,     115.225598
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,50,     115.290807
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,51,     115.254397
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,52,     115.666573
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,53,     115.428585
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,54,     115.439986
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,55,     115.457015
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,56,     115.329896
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,57,     115.321297
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,58,     115.549525
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,59,     115.255418
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,60,     115.156438
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,61,     115.725353
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,62,     115.314577
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,63,     115.711883
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,64,     115.281497
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,65,     115.163579
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,66,     115.280077
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,67,     115.360036
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,68,     115.491225
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,69,     115.492125
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,70,     115.106349
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,71,     115.342336
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,72,     115.239488
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,73,     115.308657
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",384,74,     115.288667
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,0,     187.315855
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,1,     187.062439
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,2,     187.420815
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,3,     187.306806
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,4,     187.488273
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,5,     187.303075
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,6,     187.283546
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,7,     187.279706
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,8,     187.190877
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,9,     187.536193
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,10,     187.150618
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,11,     187.354215
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,12,     186.950499
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,13,     187.239507
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,14,     186.804961
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,15,     187.290826
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,16,     186.688923
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,17,     187.183438
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,18,     187.188387
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,19,     187.429284
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,20,     187.200697
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,21,     187.015829
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,22,     186.980899
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,23,     187.136428
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,24,     187.415485
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,25,     187.155837
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,26,     187.228117
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,27,     187.125448
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,28,     187.140727
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,29,     187.107128
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,30,     187.439205
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,31,     187.288386
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,32,     187.255517
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,33,     187.415244
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,34,     187.297815
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,35,     187.287865
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,36,     187.594123
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,37,     187.370795
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,38,     187.139658
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,39,     187.422455
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,40,     187.362585
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,41,     187.226807
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,42,     187.218757
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,43,     187.128128
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,44,     187.218757
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,45,     187.058619
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,46,     186.695282
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,47,     187.256417
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,48,     187.105768
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,49,     187.242956
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,50,     187.095658
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,51,     187.220077
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,52,     187.285445
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,53,     186.964690
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,54,     187.029979
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,55,     187.168268
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,56,     186.927490
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,57,     186.971339
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,58,     187.306895
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,59,     187.160377
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,60,     187.070108
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,61,     187.365486
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,62,     187.287666
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,63,     187.053699
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,64,     187.152748
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,65,     187.255117
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,66,     187.438035
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,67,     187.036739
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,68,     187.518143
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,69,     187.547163
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,70,     187.100958
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,71,     186.806862
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,72,     186.777602
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,73,     187.019639
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",448,74,     187.747921
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,0,     305.983335
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,1,     306.283851
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,2,     306.641438
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,3,     306.367181
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,4,     306.201593
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,5,     306.493850
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,6,     306.098984
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,7,     306.400890
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,8,     306.385970
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,9,     306.200203
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,10,     306.565308
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,11,     306.557989
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,12,     306.471650
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,13,     306.517999
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,14,     306.687477
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,15,     306.852905
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,16,     305.989605
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,17,     306.485059
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,18,     306.592819
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,19,     306.546039
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,20,     306.387591
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,21,     306.304311
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,22,     306.660167
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,23,     306.167673
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,24,     306.483799
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,25,     306.511730
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,26,     306.299962
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,27,     306.671067
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,28,     306.126554
3,double,uniform,PoisFFT,"Ds | Ds | Ds | Ds | Ns | Ds",512,29,     306.329452
